File Name,File Version,Update Date,Region Code,State Code,Date Type,Date,Formatted Date,Receipts (All Initial),Closing Pending (All Initial),Determinations (All Initial),Allowances (All Initial),Allowance Rate (All Initial),Receipts (Initial SSDI Only),Closing Pending (Initial SSDI Only),Determinations (Initial SSDI Only),Allowances (Initial SSDI Only),Allowance Rate (Initial SSDI Only),Receipts (Initial SSI Only),Closing Pending (Initial SSI Only),Determinations (Initial SSI Only),Allowances (Initial SSI Only),Allowance Rate (Initial SSI Only),Receipts (Initial Concurrent Only),Closing Pending (Initial Concurrent Only),Determinations (Initial Concurrent Only),Allowances (Initial Concurrent Only),Allowance Rate (Initial Concurrent Only),Receipts (Initial SSI DC Only),Closing Pending (Initial SSI DC Only),Determinations (Initial SSI DC Only),Allowances (Initial SSI DC Only),Allowance Rate (Initial SSI DC Only),Prototype State,Receipts (All Recon),Closing Pending (All Recon),Determinations (All Recon),Allowances (All Recon),Allowance Rate (All Recon),Receipts (Recon SSDI Only),Closing Pending (Recon SSDI Only),Determinations (Recon SSDI Only),Allowances (Recon SSDI Only),Allowance Rate (Recon SSDI Only),Receipts (Recon SSI Only),Closing Pending (Recon SSI Only),Determinations (Recon SSI Only),Allowances (Recon SSI Only),Allowance Rate (Recon SSI Only),Receipts (Recon Concurrent Only),Closing Pending (Recon Concurrent Only),Determinations (Recon Concurrent Only),Allowances (Recon Concurrent Only),Allowance Rate (Recon Concurrent Only),Receipts (Recon SSI DC Only),Closing Pending (Recon SSI DC Only),Determinations (Recon SSI DC Only),Allowances (Recon SSI DC Only),Allowance Rate (Recon SSI DC Only),Receipts (All CDR),Closing Pending (All CDR),Determinations (All CDR),Continuations (All CDR),Continuation Rate (All CDR),Receipts (CDR SSDI Only),Closing Pending (CDR SSDI Only),Determinations (CDR SSDI Only),Continuations (CDR SSDI Only),Continuation Rate (CDR SSDI Only),Receipts (CDR SSI Only),Closing Pending (CDR SSI Only),Determinations (CDR SSI Only),Continuations (CDR SSI Only),Continuation Rate (CDR SSI Only),Receipts (CDR Concurrent Only),Closing Pending (CDR Concurrent Only),Determinations (CDR Concurrent Only),Continuations (CDR Concurrent Only),Continuation Rate (CDR Concurrent Only),,,,,,,,,,,,,,
SSA-SA-MOWL.csv,2,5/6/2014,ATL,FL,MO,5/30/2008,2008-05,16766,36302,15559,5313,34.1,4667,9580,4479,1763,39.4,6749,14822,6278,2318,36.9,5350,11900,4802,1232,25.7,3290,6564,2976,1280,43,N,4813,9193,4849,643,13.3,1662,3085,1693,247,14.6,1372,2611,1331,205,15.4,1779,3497,1825,191,10.5,457,754,463,67,14.5,179,2262,236,150,63.6,101,784,101,85,84.2,59,1216,124,56,45.2,19,262,11,9,81.8,,,,,,,,,,,,,,
SSA-SA-MOWL.csv,2,5/6/2014,ATL,GA,MO,5/30/2008,2008-05,8595,20675,7641,1962,25.7,2179,5078,2147,689,32.1,3553,8508,3049,830,27.2,2863,7089,2445,443,18.1,1605,3374,1329,448,33.7,N,3066,8559,2557,263,10.3,996,2838,822,97,11.8,940,2388,771,82,10.6,1130,3333,964,84,8.7,293,534,214,20,9.3,95,2823,429,286,66.7,52,1359,191,152,79.6,38,925,173,85,49.1,5,539,65,49,75.4,,,,,,,,,,,,,,
SSA-SA-MOWL.csv,2,5/6/2014,SFO,HI,MO,5/30/2008,2008-05,644,1669,622,332,53.4,241,546,228,134,58.8,203,590,216,117,54.2,200,533,178,81,45.5,44,110,55,40,72.7,N,98,251,154,43,27.9,48,115,75,17,22.7,26,67,40,14,35,24,69,39,12,30.8,1,2,3,0,0,7,190,24,13,54.2,4,103,9,4,44.4,3,45,9,7,77.8,0,42,6,2,33.3,,,,,,,,,,,,,,
SSA-SA-MOWL.csv,2,5/6/2014,KCM,IA,MO,5/30/2008,2008-05,1988,4481,2000,654,32.7,662,1478,620,278,44.8,674,1416,730,258,35.3,652,1587,650,118,18.2,307,571,335,164,49,N,596,1169,574,87,15.2,186,375,193,41,21.2,160,291,134,22,16.4,250,503,247,24,9.7,50,82,41,11,26.8,98,266,156,114,73.1,38,79,62,51,82.3,51,155,83,54,65.1,9,32,11,9,81.8,,,,,,,,,,,,,,
SSA-SA-MOWL.csv,2,5/6/2014,SEA,ID,MO,5/30/2008,2008-05,1093,1877,1113,472,42.4,361,566,334,176,52.7,354,586,382,172,45,378,725,397,124,31.2,147,218,173,104,60.1,N,273,325,350,35,10,111,116,128,17,13.3,56,70,76,6,7.9,106,139,146,12,8.2,16,21,15,2,13.3,23,294,28,25,89.3,6,144,17,16,94.1,16,120,8,6,75,1,30,3,3,100,,,,,,,,,,,,,,
SSA-SA-MOWL.csv,2,5/6/2014,CHI,IL,MO,5/30/2008,2008-05,9576,20973,9806,3674,37.5,2822,5713,2866,1461,51,4070,8804,4201,1417,33.7,2684,6456,2739,796,29.1,1871,3559,1857,651,35.1,N,2375,3981,2430,304,12.5,741,1203,755,138,18.3,782,1317,813,86,10.6,852,1461,862,80,9.3,288,430,309,29,9.4,98,1409,578,312,54,64,587,200,147,73.5,27,664,331,132,39.9,7,158,47,33,70.2,,,,,,,,,,,,,,
SSA-SA-MOWL.csv,2,5/6/2014,CHI,IN,MO,5/30/2008,2008-05,5781,12870,5462,1968,36,1877,3779,1733,825,47.6,2008,4537,1978,672,34,1896,4554,1751,471,26.9,990,1997,939,365,38.9,N,1691,1797,1522,103,6.8,592,590,525,46,8.8,422,494,374,26,7,677,713,623,31,5,142,175,124,14,11.3,141,718,297,193,65,47,240,121,83,68.6,86,433,139,83,59.7,8,45,37,27,73,,,,,,,,,,,,,,
SSA-SA-MOWL.csv,2,5/6/2014,KCM,KS,MO,5/30/2008,2008-05,2018,4374,1776,637,35.9,677,1417,556,287,51.6,628,1309,572,213,37.2,713,1648,648,137,21.1,275,446,265,142,53.6,N,575,1164,589,112,19,163,327,176,43,24.4,142,279,144,28,19.4,270,558,269,41,15.2,29,45,32,4,12.5,93,223,144,106,73.6,31,70,62,54,87.1,48,124,68,43,63.2,14,29,14,9,64.3,,,,,,,,,,,,,,
SSA-SA-MOWL.csv,2,5/6/2014,ATL,KY,MO,5/30/2008,2008-05,5768,13683,5721,1675,29.3,1677,3639,1619,610,37.7,2254,5382,2332,703,30.1,1837,4662,1770,362,20.5,983,2030,980,387,39.5,N,2005,3068,2094,169,8.1,648,1004,658,77,11.7,613,860,606,42,6.9,744,1204,830,50,6,176,237,166,19,11.4,518,786,343,230,67.1,226,318,143,120,83.9,180,316,146,65,44.5,112,152,54,45,83.3,,,,,,,,,,,,,,
SSA-SA-MOWL.csv,2,5/6/2014,DAL,LA,MO,5/30/2008,2008-05,5260,9910,5390,2102,39,1230,2153,1290,653,50.6,2542,4766,2615,956,36.6,1488,2991,1485,493,33.2,1328,2241,1286,458,35.6,Y,21,42,26,7,26.9,12,21,18,4,22.2,6,13,5,2,40,3,8,3,1,33.3,1,3,1,0,0,103,452,516,414,80.2,49,144,193,162,83.9,44,266,245,184,75.1,10,42,78,68,87.2,,,,,,,,,,,,,,
SSA-SA-MOWL.csv,2,5/6/2014,BOS,MA,MO,5/30/2008,2008-05,4955,10456,4970,2394,48.2,1560,3006,1581,949,60,1767,3738,1801,897,49.8,1628,3712,1588,548,34.5,721,1278,708,376,53.1,N,1175,1612,459,145,31.6,332,434,135,53,39.3,349,479,136,42,30.9,494,699,188,50,26.6,98,118,40,10,25,470,837,587,469,79.9,230,335,285,259,90.9,192,403,228,147,64.5,48,99,74,63,85.1,,,,,,,,,,,,,,
SSA-SA-MOWL.csv,2,5/6/2014,PHL,MD,MO,5/30/2008,2008-05,3895,9678,4245,1707,40.2,1095,2415,1187,644,54.3,1510,3932,1630,653,40.1,1290,3331,1428,410,28.7,503,1327,495,264,53.3,N,969,2349,1088,263,24.2,295,666,367,113,30.8,315,749,315,80,25.4,359,934,406,70,17.2,50,137,63,20,31.7,54,300,155,91,58.7,43,129,75,51,68,9,160,72,36,50,2,11,8,4,50,,,,,,,,,,,,,,
SSA-SA-MOWL.csv,2,5/6/2014,BOS,ME,MO,5/30/2008,2008-05,1233,2317,1150,406,35.3,478,833,420,205,48.8,343,650,325,120,36.9,412,834,405,81,20,136,207,123,61,49.6,N,359,566,134,23,17.2,128,192,62,13,21,76,117,29,3,10.3,155,257,43,7,16.3,15,21,5,1,20,72,135,90,69,76.7,30,55,45,40,88.9,35,70,36,20,55.6,7,10,9,9,100,,,,,,,,,,,,,,
SSA-SA-MOWL.csv,2,5/6/2014,CHI,MI,MO,5/30/2008,2008-05,10347,23103,10628,3194,30.1,3304,6939,3429,1403,40.9,3989,8884,4104,1162,28.3,3054,7280,3095,629,20.3,1719,3585,1733,577,33.3,Y,35,82,23,5,21.7,26,65,11,3,27.3,7,9,7,1,14.3,2,8,5,1,20,3,3,3,0,0,322,2120,653,438,67.1,59,882,226,193,85.4,257,983,369,197,53.4,6,255,58,48,82.8,,,,,,,,,,,,,,
SSA-SA-MOWL.csv,2,5/6/2014,CHI,MN,MO,5/30/2008,2008-05,2861,6993,2921,1117,38.2,986,2233,1029,502,48.8,972,2334,964,398,41.3,903,2426,928,217,23.4,436,928,374,196,52.4,N,934,1524,933,127,13.6,342,522,309,59,19.1,222,365,234,33,14.1,370,637,390,35,9,78,100,74,7,9.5,42,149,158,112,70.9,35,71,77,62,80.5,7,65,66,39,59.1,0,13,15,11,73.3,,,,,,,,,,,,,,
SSA-SA-MOWL.csv,2,5/6/2014,KCM,MO,MO,5/30/2008,2008-05,6117,10224,5905,2098,35.5,1786,2836,1721,876,50.9,2031,3423,2001,672,33.6,2300,3965,2183,550,25.2,817,1209,747,322,43.1,Y,21,29,22,7,31.8,12,14,8,3,37.5,4,8,6,0,0,5,7,8,4,50,1,1,3,0,0,279,534,351,242,68.9,106,179,129,106,82.2,151,315,194,111,57.2,22,40,28,25,89.3,,,,,,,,,,,,,,
SSA-SA-MOWL.csv,2,5/6/2014,ATL,MS,MO,5/30/2008,2008-05,4920,9408,3526,983,27.9,1218,2260,846,315,37.2,2170,4012,1595,433,27.1,1532,3136,1085,235,21.7,1110,1826,831,257,30.9,N,1303,1388,1386,94,6.8,342,421,364,33,9.1,480,454,470,27,5.7,481,513,552,34,6.2,190,145,205,11,5.4,52,1580,124,77,62.1,28,1027,73,57,78.1,19,231,37,9,24.3,5,322,14,11,78.6,,,,,,,,,,,,,,
SSA-SA-MOWL.csv,2,5/6/2014,DEN,MT,MO,5/30/2008,2008-05,631,1546,600,271,45.2,221,512,210,117,55.7,203,506,173,80,46.2,207,528,217,74,34.1,77,159,65,37,56.9,N,135,307,143,21,14.7,51,106,44,8,18.2,33,79,42,4,9.5,51,122,57,9,15.8,5,11,8,0,0,7,67,25,18,72,3,34,13,10,76.9,4,24,11,7,63.6,0,9,1,1,100,,,,,,,,,,,,,,
SSA-SA-MOWL.csv,2,5/6/2014,ATL,NC,MO,5/30/2008,2008-05,8480,26170,7711,2378,30.8,2643,7886,2425,950,39.2,2962,9378,2709,852,31.5,2875,8906,2577,576,22.4,1425,4320,1237,443,35.8,N,2612,7300,2350,328,14,975,2523,839,122,14.5,614,2019,575,87,15.1,1023,2758,936,119,12.7,179,564,185,26,14.1,126,1030,533,391,73.4,67,370,237,220,92.8,45,526,220,101,45.9,14,134,76,70,92.1,,,,,,,,,,,,,,
SSA-SA-MOWL.csv,2,5/6/2014,DEN,ND,MO,5/30/2008,2008-05,346,647,351,126,35.9,144,229,134,60,44.8,95,188,108,43,39.8,107,230,109,23,21.1,41,65,50,22,44,N,81,89,111,20,18,34,34,42,11,26.2,22,23,21,2,9.5,25,32,48,7,14.6,6,8,5,0,0,2,52,23,17,73.9,1,22,11,10,90.9,1,22,10,6,60,0,8,2,1,50,,,,,,,,,,,,,,
SSA-SA-MOWL.csv,2,5/6/2014,KCM,NE,MO,5/30/2008,2008-05,1134,2134,1073,401,37.4,407,745,365,180,49.3,343,611,333,133,39.9,384,778,375,88,23.5,163,242,145,76,52.4,N,292,371,289,20,6.9,89,130,83,11,13.3,66,81,76,2,2.6,137,160,130,7,5.4,9,12,14,0,0,49,88,75,49,65.3,14,23,25,19,76,35,64,44,26,59.1,0,1,6,4,66.7,,,,,,,,,,,,,,
SSA-SA-MOWL.csv,2,5/6/2014,BOS,NH,MO,5/30/2008,2008-05,972,2306,843,471,55.9,395,833,358,231,64.5,251,579,236,136,57.6,326,894,249,104,41.8,84,185,78,44,56.4,Y,2,4,1,1,100,1,2,1,1,100,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,20,70,46,39,84.8,14,37,22,21,95.5,6,24,21,15,71.4,0,9,3,3,100,,,,,,,,,,,,,,
SSA-SA-MOWL.csv,2,5/6/2014,NYC,NJ,MO,5/30/2008,2008-05,5783,15819,5647,2588,45.8,2153,5574,2025,1164,57.5,2178,5708,2073,901,43.5,1452,4537,1549,523,33.8,903,2090,865,433,50.1,N,1637,3972,1774,374,21.1,768,1703,691,203,29.4,386,1037,488,91,18.6,483,1232,595,80,13.4,77,232,124,29,23.4,218,5858,80,61,76.3,80,2789,44,42,95.5,126,1921,33,17,51.5,12,1148,3,2,66.7,,,,,,,,,,,,,,
SSA-SA-MOWL.csv,2,5/6/2014,DAL,NM,MO,5/30/2008,2008-05,1738,4088,1605,632,39.4,487,1004,440,211,48,721,1660,639,278,43.5,530,1424,526,143,27.2,319,625,247,138,55.9,N,450,849,483,72,14.9,126,228,154,30,19.5,134,256,148,21,14.2,190,365,181,21,11.6,22,39,27,2,7.4,28,327,83,52,62.7,12,145,44,33,75,15,136,27,11,40.7,1,46,12,8,66.7,,,,,,,,,,,,,,
SSA-SA-MOWL.csv,2,5/6/2014,SFO,NV,MO,5/30/2008,2008-05,1877,4588,1663,762,45.8,632,1437,565,314,55.6,630,1626,504,228,45.2,615,1525,594,220,37,288,663,218,122,56,N,512,1328,446,93,20.9,155,396,142,27,19,131,366,106,26,24.5,226,566,198,40,20.2,31,113,32,9,28.1,38,272,78,38,48.7,27,79,18,16,88.9,9,175,59,22,37.3,2,18,1,0,0,,,,,,,,,,,,,,
SSA-SA-MOWL.csv,2,5/6/2014,NYC,NY,MO,5/30/2008,2008-05,14368,31211,14361,6376,44.4,5026,9832,4636,2659,57.4,5836,13391,6116,2552,41.7,3506,7988,3609,1165,32.3,2214,5120,2176,989,45.5,Y,235,352,153,81,52.9,217,317,137,79,57.7,10,19,8,0,0,8,16,8,2,25,5,7,4,0,0,963,11269,214,179,83.6,242,3998,144,138,95.8,678,5709,60,32,53.3,43,1562,10,9,90,,,,,,,,,,,,,,
SSA-SA-MOWL.csv,2,5/6/2014,CHI,OH,MO,5/30/2008,2008-05,12006,32553,11000,3046,27.7,3114,7892,2873,1176,40.9,4833,12946,4408,1169,26.5,4059,11715,3719,701,18.8,2014,4876,1796,617,34.4,N,3910,8875,3913,379,9.7,1007,2359,1042,139,13.3,1346,2839,1222,106,8.7,1557,3677,1649,134,8.1,405,767,317,28,8.8,140,1917,652,459,70.4,75,657,301,253,84.1,61,1128,279,145,52,4,132,72,61,84.7,,,,,,,,,,,,,,
SSA-SA-MOWL.csv,2,5/6/2014,DAL,OK,MO,5/30/2008,2008-05,3443,8208,3868,1568,40.5,1066,2395,1203,584,48.5,1267,2951,1438,618,43,1110,2862,1227,366,29.8,542,1063,610,310,50.8,N,865,1390,1078,163,15.1,315,467,350,53,15.1,238,387,292,50,17.1,312,536,436,60,13.8,58,91,68,20,29.4,69,619,197,151,76.6,26,208,69,59,85.5,39,354,108,74,68.5,4,57,20,18,90,,,,,,,,,,,,,,
SSA-SA-MOWL.csv,2,5/6/2014,SEA,OR,MO,5/30/2008,2008-05,2833,7206,2614,1042,39.9,1029,2397,958,468,48.9,874,2322,774,351,45.3,930,2487,882,223,25.3,250,593,222,143,64.4,N,763,1667,583,104,17.8,299,610,238,47,19.7,161,375,128,31,24.2,303,682,217,26,12,15,40,9,1,11.1,62,301,254,221,87,16,113,126,115,91.3,44,158,92,71,77.2,2,30,36,35,97.2,,,,,,,,,,,,,,
SSA-SA-MOWL.csv,2,5/6/2014,PHL,PA,MO,5/30/2008,2008-05,12057,31342,11359,4324,38.1,3592,8465,3258,1636,50.2,5067,12670,4806,1911,39.8,3398,10207,3295,777,23.6,2180,4298,2158,1162,53.8,Y,38,96,26,12,46.2,28,66,12,6,50,5,13,3,2,66.7,5,17,11,4,36.4,1,4,1,1,100,165,4103,1139,858,75.3,78,1930,414,389,94,75,1593,607,353,58.2,12,580,118,116,98.3,,,,,,,,,,,,,,
SSA-SA-MOWL.csv,2,5/6/2014,NYC,PR,MO,5/30/2008,2008-05,1816,6209,1496,671,44.9,1813,6207,1496,671,44.9,3,2,0,0,0,0,0,0,0,0,0,1,0,0,0,N,707,3945,1373,347,25.3,707,3945,1373,347,25.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2506,2,1,50,16,2506,2,1,50,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
SSA-SA-MOWL.csv,2,5/6/2014,BOS,RI,MO,5/30/2008,2008-05,1003,2801,1026,409,39.9,348,832,367,205,55.9,354,1057,369,136,36.9,301,912,290,68,23.4,146,392,136,62,45.6,N,317,445,119,17,14.3,98,141,39,8,20.5,97,133,50,7,14,122,171,30,2,6.7,17,29,18,2,11.1,10,273,49,40,81.6,6,118,12,11,91.7,4,110,26,18,69.2,0,45,11,11,100,,,,,,,,,,,,,,
SSA-SA-MOWL.csv,2,5/6/2014,ATL,SC,MO,5/30/2008,2008-05,4712,11440,4272,1455,34.1,1491,3506,1350,548,40.6,1737,4104,1598,561,35.1,1484,3830,1324,346,26.1,830,1730,714,272,38.1,N,1195,2733,1681,334,19.9,432,984,657,157,23.9,295,656,388,75,19.3,468,1093,636,102,16,96,216,119,23,19.3,72,1270,163,46,28.2,30,581,43,26,60.5,38,505,111,16,14.4,4,184,9,4,44.4,,,,,,,,,,,,,,
SSA-SA-MOWL.csv,2,5/6/2014,DEN,SD,MO,5/30/2008,2008-05,525,1356,547,201,36.7,165,378,172,82,47.7,189,526,200,79,39.5,171,452,175,40,22.9,80,186,81,38,46.9,N,123,223,169,23,13.6,40,67,58,9,15.5,30,61,53,6,11.3,53,95,58,8,13.8,14,13,13,1,7.7,9,204,8,7,87.5,4,66,4,4,100,5,115,4,3,75,0,23,0,0,0,,,,,,,,,,,,,,
SSA-SA-MOWL.csv,2,5/6/2014,ATL,TN,MO,5/30/2008,2008-05,6021,15673,5556,1473,26.5,1825,4384,1667,569,34.1,2280,5781,2015,575,28.5,1916,5508,1874,329,17.6,956,2126,813,275,33.8,N,2464,6147,2810,250,8.9,829,2021,1017,115,11.3,680,1675,662,61,9.2,955,2451,1131,74,6.5,194,407,154,17,11,219,1522,773,512,66.2,85,487,308,235,76.3,113,859,366,201,54.9,21,176,99,76,76.8,,,,,,,,,,,,,,
SSA-SA-MOWL.csv,2,5/6/2014,DAL,TX,MO,5/30/2008,2008-05,19068,30586,18743,8062,43,4915,7415,4986,2482,49.8,8400,13212,8271,3702,44.8,5753,9959,5486,1878,34.2,4109,5730,4005,1919,47.9,N,4830,5116,4630,931,20.1,1394,1424,1297,314,24.2,1588,1746,1561,318,20.4,1848,1946,1772,299,16.9,547,581,526,104,19.8,338,846,1072,798,74.4,149,315,444,380,85.6,160,448,487,289,59.3,29,83,141,129,91.5,,,,,,,,,,,,,,
SSA-SA-MOWL.csv,2,5/6/2014,DEN,UT,MO,5/30/2008,2008-05,1175,2902,995,443,44.5,466,1117,419,195,46.5,355,857,309,172,55.7,354,928,267,76,28.5,139,324,111,78,70.3,N,284,555,308,57,18.5,113,220,146,24,16.4,58,116,61,13,21.3,113,219,101,20,19.8,11,21,12,3,25,15,222,37,31,83.8,10,75,25,20,80,4,126,7,6,85.7,1,21,5,5,100,,,,,,,,,,,,,,
SSA-SA-MOWL.csv,2,5/6/2014,PHL,VA,MO,5/30/2008,2008-05,5635,12383,5069,2037,40.2,1984,4135,1769,885,50,1987,4186,1725,662,38.4,1664,4062,1575,490,31.1,894,1703,762,300,39.4,N,1476,3730,1193,184,15.4,546,1441,425,80,18.8,390,860,342,49,14.3,540,1429,426,55,12.9,134,241,120,19,15.8,79,1824,409,322,78.7,36,822,137,117,85.4,41,783,240,176,73.3,2,219,32,29,90.6,,,,,,,,,,,,,,
SSA-SA-MOWL.csv,2,5/6/2014,BOS,VT,MO,5/30/2008,2008-05,476,1073,513,239,46.6,187,345,195,120,61.5,134,307,149,69,46.3,155,421,169,50,29.6,51,92,61,39,63.9,N,107,163,36,6,16.7,36,47,19,4,21.1,31,46,8,1,12.5,40,70,9,1,11.1,10,11,3,0,0,4,49,38,30,78.9,2,21,19,17,89.5,2,20,12,6,50,0,8,7,7,100,,,,,,,,,,,,,,
SSA-SA-MOWL.csv,2,5/6/2014,SEA,WA,MO,5/30/2008,2008-05,4582,9576,4549,1780,39.1,1522,2927,1498,729,48.7,1578,3276,1574,676,42.9,1482,3373,1477,375,25.4,532,941,474,301,63.5,N,1361,1873,1333,131,9.8,368,501,373,56,15,383,566,365,31,8.5,610,806,595,44,7.4,52,92,54,9,16.7,106,410,237,172,72.6,40,159,104,88,84.6,63,205,97,57,58.8,3,46,36,27,75,,,,,,,,,,,,,,
SSA-SA-MOWL.csv,2,5/6/2014,CHI,WI,MO,5/30/2008,2008-05,4450,10404,4008,1596,39.8,1601,3368,1290,677,52.5,1517,3683,1534,578,37.7,1332,3353,1184,341,28.8,736,1639,848,362,42.7,N,1087,1346,700,123,17.6,401,444,192,52,27.1,282,391,231,21,9.1,404,511,277,50,18.1,104,142,116,4,3.4,213,1675,360,240,66.7,36,725,113,94,83.2,172,688,196,108,55.1,5,262,51,38,74.5,,,,,,,,,,,,,,
SSA-SA-MOWL.csv,2,5/6/2014,PHL,WV,MO,5/30/2008,2008-05,2563,6112,2535,668,26.4,855,1921,749,281,37.5,916,2241,975,234,24,792,1950,811,153,18.9,303,644,287,105,36.6,N,825,1736,967,118,12.2,284,553,327,47,14.4,251,559,290,37,12.8,290,624,350,34,9.7,49,104,58,9,15.5,24,169,169,137,81.1,9,71,80,70,87.5,13,79,63,43,68.3,2,19,26,24,92.3,,,,,,,,,,,,,,
SSA-SA-MOWL.csv,2,5/6/2014,DEN,WY,MO,5/30/2008,2008-05,303,625,318,157,49.4,115,231,115,66,57.4,84,174,89,49,55.1,104,220,114,42,36.8,25,44,29,21,72.4,N,41,49,58,9,15.5,20,20,23,4,17.4,4,7,9,1,11.1,17,22,26,4,15.4,0,0,3,0,0,0,36,3,1,33.3,0,11,0,0,0,0,25,3,1,33.3,0,0,0,0,0,,,,,,,,,,,,,,
SSA-SA-MOWL.csv,2,5/6/2014,SEA,AK,MO,6/27/2008,2008-06,294,959,326,153,46.9,83,253,91,54,59.3,122,360,115,60,52.2,89,346,120,39,32.5,23,55,39,33,84.6,Y,4,10,2,1,50,2,2,1,0,0,0,2,1,1,100,2,6,0,0,0,0,0,0,0,0,9,36,11,10,90.9,2,6,2,1,50,7,26,7,7,100,0,4,2,2,100,,,,,,,,,,,,,,
SSA-SA-MOWL.csv,2,5/6/2014,ATL,AL,MO,6/27/2008,2008-06,6046,11328,4792,1551,32.4,1744,3203,1409,628,44.6,2353,4120,1860,549,29.5,1949,4005,1523,374,24.6,1068,1648,970,283,29.2,Y,33,19,11,1,9.1,24,12,3,0,0,2,2,3,0,0,7,5,5,1,20,0,1,1,0,0,34,198,56,38,67.9,17,62,20,18,90,13,102,31,16,51.6,4,34,5,4,80,,,,,,,,,,,,,,
SSA-SA-MOWL.csv,2,5/6/2014,DAL,AR,MO,6/27/2008,2008-06,3650,7116,3351,1230,36.7,1024,1879,917,433,47.2,1529,2999,1443,528,36.6,1097,2238,991,269,27.1,874,1696,847,365,43.1,N,1032,1174,1007,123,12.2,302,340,322,57,17.7,313,368,300,32,10.7,417,466,385,34,8.8,117,162,123,17,13.8,35,619,98,29,29.6,6,213,26,14,53.8,26,327,66,12,18.2,3,79,6,3,50,,,,,,,,,,,,,,
SSA-SA-MOWL.csv,2,5/6/2014,SFO,AZ,MO,6/27/2008,2008-06,3209,8727,2841,1018,35.8,1000,2712,934,376,40.3,1149,3161,1086,436,40.1,1060,2854,821,206,25.1,438,1261,505,260,51.5,N,1004,3142,823,172,20.9,407,1206,327,80,24.5,221,737,188,34,18.1,376,1199,308,58,18.8,32,109,36,7,19.4,65,1040,60,35,58.3,29,179,30,25,83.3,34,831,25,9,36,2,30,5,1,20,,,,,,,,,,,,,,
SSA-SA-MOWL.csv,2,5/6/2014,SFO,CA,MO,6/27/2008,2008-06,21236,61509,21416,8489,39.6,6385,16940,6470,3011,46.5,8973,26927,9158,3790,41.4,5878,17642,5788,1688,29.2,2851,7911,2756,1512,54.9,Y,4917,9772,4481,634,14.1,1470,2872,1427,226,15.8,1783,3617,1558,209,13.4,1664,3283,1496,199,13.3,265,523,244,43,17.6,268,5150,675,411,60.9,88,1408,210,165,78.6,159,2987,386,195,50.5,21,755,79,51,64.6,,,,,,,,,,,,,,
SSA-SA-MOWL.csv,2,5/6/2014,DEN,CO,MO,6/27/2008,2008-06,2294,5626,2187,760,34.8,847,2017,750,303,40.4,673,1568,666,279,41.9,774,2041,771,178,23.1,211,445,239,137,57.3,Y,11,25,12,3,25,1,10,2,0,0,1,2,5,2,40,9,13,5,1,20,0,0,2,1,50,18,554,36,26,72.2,10,307,13,10,76.9,6,138,21,14,66.7,2,109,2,2,100,,,,,,,,,,,,,,
SSA-SA-MOWL.csv,2,5/6/2014,BOS,CT,MO,6/27/2008,2008-06,1926,4875,1945,635,32.6,666,1477,637,278,43.6,687,1801,657,218,33.2,573,1597,651,139,21.4,257,621,259,108,41.7,N,574,1087,419,59,14.1,209,354,166,31,18.7,161,339,109,16,14.7,204,394,144,12,8.3,37,84,32,4,12.5,59,583,153,123,80.4,39,296,77,69,89.6,15,188,49,29,59.2,5,99,27,25,92.6,,,,,,,,,,,,,,
SSA-SA-MOWL.csv,2,5/6/2014,PHL,DC,MO,6/27/2008,2008-06,525,1229,416,159,38.2,95,190,83,57,68.7,268,646,222,71,32,162,393,111,31,27.9,83,159,75,36,48,N,134,274,95,15,15.8,22,33,9,2,22.2,68,144,51,7,13.7,44,97,35,6,17.1,14,19,4,1,25,3,27,7,4,57.1,0,7,2,2,100,3,18,5,2,40,0,2,0,0,0,,,,,,,,,,,,,,
SSA-SA-MOWL.csv,2,5/6/2014,PHL,DE,MO,6/27/2008,2008-06,632,2107,478,206,43.1,236,750,172,89,51.7,209,704,181,79,43.6,187,653,125,38,30.4,101,333,102,46,45.1,N,128,379,142,22,15.5,55,145,63,11,17.5,30,94,38,4,10.5,43,140,41,7,17.1,10,28,20,3,15,6,115,46,27,58.7,4,37,14,14,100,2,73,31,12,38.7,0,5,1,1,100,,,,,,,,,,,,,,
SSA-SA-MOWL.csv,2,5/6/2014,FED,FE,MO,6/27/2008,2008-06,2076,6994,2024,740,36.6,845,2853,705,349,49.5,519,1913,568,184,32.4,712,2228,751,207,27.6,44,146,47,17,36.2,N,450,1626,548,171,31.2,185,562,234,80,34.2,95,561,101,31,30.7,170,503,213,60,28.2,0,2,2,0,0,9,360,43,41,95.3,5,168,19,17,89.5,3,117,23,23,100,1,75,1,1,100,,,,,,,,,,,,,,
SSA-SA-MOWL.csv,2,5/6/2014,ATL,FL,MO,6/27/2008,2008-06,13905,36244,13557,4654,34.3,3785,9404,3813,1536,40.3,5816,14968,5523,2045,37,4304,11872,4221,1073,25.4,2753,6686,2590,1089,42,N,4052,9033,4149,560,13.5,1336,2939,1445,232,16.1,1185,2598,1186,150,12.6,1531,3496,1518,178,11.7,401,750,406,59,14.5,158,2232,166,101,60.8,97,793,74,68,91.9,50,1176,84,27,32.1,11,263,8,6,75,,,,,,,,,,,,,,
